,dayOfWeek,dayOfMonth,month,year,isWeekend,timestamp,isHolidayCA,isHolidayUS
579,1,2,8,2004,0,2004-08-02,1,0
580,2,3,8,2004,0,2004-08-03,0,0
581,3,4,8,2004,0,2004-08-04,0,0
582,4,5,8,2004,0,2004-08-05,0,0
583,5,6,8,2004,0,2004-08-06,0,0
584,6,7,8,2004,1,2004-08-07,0,0
585,7,8,8,2004,1,2004-08-08,0,0
586,1,9,8,2004,0,2004-08-09,0,0
587,2,10,8,2004,0,2004-08-10,0,0
588,3,11,8,2004,0,2004-08-11,0,0
589,4,12,8,2004,0,2004-08-12,0,0
590,5,13,8,2004,0,2004-08-13,0,0
591,6,14,8,2004,1,2004-08-14,0,0
592,7,15,8,2004,1,2004-08-15,0,0
593,1,16,8,2004,0,2004-08-16,0,0
594,2,17,8,2004,0,2004-08-17,0,0
595,3,18,8,2004,0,2004-08-18,0,0
596,4,19,8,2004,0,2004-08-19,0,0
597,5,20,8,2004,0,2004-08-20,0,0
598,6,21,8,2004,1,2004-08-21,0,0
599,7,22,8,2004,1,2004-08-22,0,0
600,1,23,8,2004,0,2004-08-23,0,0
601,2,24,8,2004,0,2004-08-24,0,0
602,3,25,8,2004,0,2004-08-25,0,0
603,4,26,8,2004,0,2004-08-26,0,0
604,5,27,8,2004,0,2004-08-27,0,0
605,6,28,8,2004,1,2004-08-28,0,0
606,7,29,8,2004,1,2004-08-29,0,0
607,1,30,8,2004,0,2004-08-30,0,0
608,2,31,8,2004,0,2004-08-31,0,0
609,3,1,9,2004,0,2004-09-01,0,0
610,4,2,9,2004,0,2004-09-02,0,0
611,5,3,9,2004,0,2004-09-03,0,0
612,6,4,9,2004,1,2004-09-04,0,0
613,7,5,9,2004,1,2004-09-05,0,0
614,1,6,9,2004,0,2004-09-06,1,1
615,2,7,9,2004,0,2004-09-07,0,0
616,3,8,9,2004,0,2004-09-08,0,0
617,4,9,9,2004,0,2004-09-09,0,0
618,5,10,9,2004,0,2004-09-10,0,0
619,6,11,9,2004,1,2004-09-11,0,0
620,7,12,9,2004,1,2004-09-12,0,0
621,1,13,9,2004,0,2004-09-13,0,0
622,2,14,9,2004,0,2004-09-14,0,0
623,3,15,9,2004,0,2004-09-15,0,0
624,4,16,9,2004,0,2004-09-16,0,0
625,5,17,9,2004,0,2004-09-17,0,0
626,6,18,9,2004,1,2004-09-18,0,0
627,7,19,9,2004,1,2004-09-19,0,0
628,1,20,9,2004,0,2004-09-20,0,0
629,2,21,9,2004,0,2004-09-21,0,0
630,3,22,9,2004,0,2004-09-22,0,0
631,4,23,9,2004,0,2004-09-23,0,0
632,5,24,9,2004,0,2004-09-24,0,0
633,6,25,9,2004,1,2004-09-25,0,0
634,7,26,9,2004,1,2004-09-26,0,0
635,1,27,9,2004,0,2004-09-27,0,0
636,2,28,9,2004,0,2004-09-28,0,0
637,3,29,9,2004,0,2004-09-29,0,0
638,4,30,9,2004,0,2004-09-30,0,0
639,5,1,10,2004,0,2004-10-01,0,0
640,6,2,10,2004,1,2004-10-02,0,0
641,7,3,10,2004,1,2004-10-03,0,0
642,1,4,10,2004,0,2004-10-04,0,0
643,2,5,10,2004,0,2004-10-05,0,0
644,3,6,10,2004,0,2004-10-06,0,0
645,4,7,10,2004,0,2004-10-07,0,0
646,5,8,10,2004,0,2004-10-08,0,0
647,6,9,10,2004,1,2004-10-09,0,0
648,7,10,10,2004,1,2004-10-10,0,0
649,1,11,10,2004,0,2004-10-11,1,1
650,2,12,10,2004,0,2004-10-12,0,0
651,3,13,10,2004,0,2004-10-13,0,0
652,4,14,10,2004,0,2004-10-14,0,0
653,5,15,10,2004,0,2004-10-15,0,0
654,6,16,10,2004,1,2004-10-16,0,0
655,7,17,10,2004,1,2004-10-17,0,0
656,1,18,10,2004,0,2004-10-18,0,0
657,2,19,10,2004,0,2004-10-19,0,0
658,3,20,10,2004,0,2004-10-20,0,0
659,4,21,10,2004,0,2004-10-21,0,0
660,5,22,10,2004,0,2004-10-22,0,0
661,6,23,10,2004,1,2004-10-23,0,0
662,7,24,10,2004,1,2004-10-24,0,0
663,1,25,10,2004,0,2004-10-25,0,0
664,2,26,10,2004,0,2004-10-26,0,0
665,3,27,10,2004,0,2004-10-27,0,0
666,4,28,10,2004,0,2004-10-28,0,0
667,5,29,10,2004,0,2004-10-29,0,0
668,6,30,10,2004,1,2004-10-30,0,0
669,7,31,10,2004,1,2004-10-31,0,0
670,1,1,11,2004,0,2004-11-01,0,0
671,2,2,11,2004,0,2004-11-02,0,0
672,3,3,11,2004,0,2004-11-03,0,0
673,4,4,11,2004,0,2004-11-04,0,0
674,5,5,11,2004,0,2004-11-05,0,0
675,6,6,11,2004,1,2004-11-06,0,0
676,7,7,11,2004,1,2004-11-07,0,0
677,1,8,11,2004,0,2004-11-08,0,0
678,2,9,11,2004,0,2004-11-09,0,0
679,3,10,11,2004,0,2004-11-10,0,0
680,4,11,11,2004,0,2004-11-11,0,1
681,5,12,11,2004,0,2004-11-12,0,0
682,6,13,11,2004,1,2004-11-13,0,0
683,7,14,11,2004,1,2004-11-14,0,0
684,1,15,11,2004,0,2004-11-15,0,0
685,2,16,11,2004,0,2004-11-16,0,0
686,3,17,11,2004,0,2004-11-17,0,0
687,4,18,11,2004,0,2004-11-18,0,0
688,5,19,11,2004,0,2004-11-19,0,0
689,6,20,11,2004,1,2004-11-20,0,0
690,7,21,11,2004,1,2004-11-21,0,0
691,1,22,11,2004,0,2004-11-22,0,0
692,2,23,11,2004,0,2004-11-23,0,0
693,3,24,11,2004,0,2004-11-24,0,0
694,4,25,11,2004,0,2004-11-25,0,1
695,5,26,11,2004,0,2004-11-26,0,0
696,6,27,11,2004,1,2004-11-27,0,0
697,7,28,11,2004,1,2004-11-28,0,0
698,1,29,11,2004,0,2004-11-29,0,0
699,2,30,11,2004,0,2004-11-30,0,0
700,3,1,12,2004,0,2004-12-01,0,0
701,4,2,12,2004,0,2004-12-02,0,0
702,5,3,12,2004,0,2004-12-03,0,0
703,6,4,12,2004,1,2004-12-04,0,0
704,7,5,12,2004,1,2004-12-05,0,0
705,1,6,12,2004,0,2004-12-06,0,0
706,2,7,12,2004,0,2004-12-07,0,0
707,3,8,12,2004,0,2004-12-08,0,0
708,4,9,12,2004,0,2004-12-09,0,0
709,5,10,12,2004,0,2004-12-10,0,0
710,6,11,12,2004,1,2004-12-11,0,0
711,7,12,12,2004,1,2004-12-12,0,0
712,1,13,12,2004,0,2004-12-13,0,0
713,2,14,12,2004,0,2004-12-14,0,0
714,3,15,12,2004,0,2004-12-15,0,0
715,4,16,12,2004,0,2004-12-16,0,0
716,5,17,12,2004,0,2004-12-17,0,0
717,6,18,12,2004,1,2004-12-18,0,0
718,7,19,12,2004,1,2004-12-19,0,0
719,1,20,12,2004,0,2004-12-20,0,0
720,2,21,12,2004,0,2004-12-21,0,0
721,3,22,12,2004,0,2004-12-22,0,0
722,4,23,12,2004,0,2004-12-23,0,0
723,5,24,12,2004,0,2004-12-24,1,1
724,6,25,12,2004,1,2004-12-25,1,1
725,7,26,12,2004,1,2004-12-26,0,0
726,1,27,12,2004,0,2004-12-27,1,0
727,2,28,12,2004,0,2004-12-28,0,0
728,3,29,12,2004,0,2004-12-29,0,0
729,4,30,12,2004,0,2004-12-30,0,0
730,5,31,12,2004,0,2004-12-31,1,1
731,6,1,1,2005,1,2005-01-01,1,1
732,7,2,1,2005,1,2005-01-02,0,0
733,1,3,1,2005,0,2005-01-03,0,0
734,2,4,1,2005,0,2005-01-04,0,0
735,3,5,1,2005,0,2005-01-05,0,0
736,4,6,1,2005,0,2005-01-06,0,0
737,5,7,1,2005,0,2005-01-07,0,0
738,6,8,1,2005,1,2005-01-08,0,0
739,7,9,1,2005,1,2005-01-09,0,0
740,1,10,1,2005,0,2005-01-10,0,0
741,2,11,1,2005,0,2005-01-11,0,0
742,3,12,1,2005,0,2005-01-12,0,0
743,4,13,1,2005,0,2005-01-13,0,0
744,5,14,1,2005,0,2005-01-14,0,0
745,6,15,1,2005,1,2005-01-15,0,0
746,7,16,1,2005,1,2005-01-16,0,0
747,1,17,1,2005,0,2005-01-17,0,1
748,2,18,1,2005,0,2005-01-18,0,0
749,3,19,1,2005,0,2005-01-19,0,0
750,4,20,1,2005,0,2005-01-20,0,0
751,5,21,1,2005,0,2005-01-21,0,0
752,6,22,1,2005,1,2005-01-22,0,0
753,7,23,1,2005,1,2005-01-23,0,0
754,1,24,1,2005,0,2005-01-24,0,0
755,2,25,1,2005,0,2005-01-25,0,0
756,3,26,1,2005,0,2005-01-26,0,0
757,4,27,1,2005,0,2005-01-27,0,0
758,5,28,1,2005,0,2005-01-28,0,0
759,6,29,1,2005,1,2005-01-29,0,0
760,7,30,1,2005,1,2005-01-30,0,0
761,1,31,1,2005,0,2005-01-31,0,0
762,2,1,2,2005,0,2005-02-01,0,0
763,3,2,2,2005,0,2005-02-02,0,0
764,4,3,2,2005,0,2005-02-03,0,0
765,5,4,2,2005,0,2005-02-04,0,0
766,6,5,2,2005,1,2005-02-05,0,0
767,7,6,2,2005,1,2005-02-06,0,0
768,1,7,2,2005,0,2005-02-07,0,0
769,2,8,2,2005,0,2005-02-08,0,0
770,3,9,2,2005,0,2005-02-09,0,0
771,4,10,2,2005,0,2005-02-10,0,0
772,5,11,2,2005,0,2005-02-11,0,0
773,6,12,2,2005,1,2005-02-12,0,0
774,7,13,2,2005,1,2005-02-13,0,0
775,1,14,2,2005,0,2005-02-14,0,0
776,2,15,2,2005,0,2005-02-15,0,0
777,3,16,2,2005,0,2005-02-16,0,0
778,4,17,2,2005,0,2005-02-17,0,0
779,5,18,2,2005,0,2005-02-18,0,0
780,6,19,2,2005,1,2005-02-19,0,0
781,7,20,2,2005,1,2005-02-20,0,0
782,1,21,2,2005,0,2005-02-21,0,1
783,2,22,2,2005,0,2005-02-22,0,0
784,3,23,2,2005,0,2005-02-23,0,0
785,4,24,2,2005,0,2005-02-24,0,0
786,5,25,2,2005,0,2005-02-25,0,0
787,6,26,2,2005,1,2005-02-26,0,0
788,7,27,2,2005,1,2005-02-27,0,0
789,1,28,2,2005,0,2005-02-28,0,0
790,2,1,3,2005,0,2005-03-01,0,0
791,3,2,3,2005,0,2005-03-02,0,0
792,4,3,3,2005,0,2005-03-03,0,0
793,5,4,3,2005,0,2005-03-04,0,0
794,6,5,3,2005,1,2005-03-05,0,0
795,7,6,3,2005,1,2005-03-06,0,0
796,1,7,3,2005,0,2005-03-07,0,0
797,2,8,3,2005,0,2005-03-08,0,0
798,3,9,3,2005,0,2005-03-09,0,0
799,4,10,3,2005,0,2005-03-10,0,0
800,5,11,3,2005,0,2005-03-11,0,0
801,6,12,3,2005,1,2005-03-12,0,0
802,7,13,3,2005,1,2005-03-13,0,0
803,1,14,3,2005,0,2005-03-14,0,0
804,2,15,3,2005,0,2005-03-15,0,0
805,3,16,3,2005,0,2005-03-16,0,0
806,4,17,3,2005,0,2005-03-17,0,0
807,5,18,3,2005,0,2005-03-18,0,0
808,6,19,3,2005,1,2005-03-19,0,0
809,7,20,3,2005,1,2005-03-20,0,0
810,1,21,3,2005,0,2005-03-21,0,0
811,2,22,3,2005,0,2005-03-22,0,0
812,3,23,3,2005,0,2005-03-23,0,0
813,4,24,3,2005,0,2005-03-24,0,0
814,5,25,3,2005,0,2005-03-25,1,0
815,6,26,3,2005,1,2005-03-26,0,0
816,7,27,3,2005,1,2005-03-27,0,0
817,1,28,3,2005,0,2005-03-28,0,0
818,2,29,3,2005,0,2005-03-29,0,0
819,3,30,3,2005,0,2005-03-30,0,0
820,4,31,3,2005,0,2005-03-31,0,0
821,5,1,4,2005,0,2005-04-01,0,0
822,6,2,4,2005,1,2005-04-02,0,0
823,7,3,4,2005,1,2005-04-03,0,0
824,1,4,4,2005,0,2005-04-04,0,0
825,2,5,4,2005,0,2005-04-05,0,0
826,3,6,4,2005,0,2005-04-06,0,0
827,4,7,4,2005,0,2005-04-07,0,0
828,5,8,4,2005,0,2005-04-08,0,0
829,6,9,4,2005,1,2005-04-09,0,0
830,7,10,4,2005,1,2005-04-10,0,0
831,1,11,4,2005,0,2005-04-11,0,0
832,2,12,4,2005,0,2005-04-12,0,0
833,3,13,4,2005,0,2005-04-13,0,0
834,4,14,4,2005,0,2005-04-14,0,0
835,5,15,4,2005,0,2005-04-15,0,0
836,6,16,4,2005,1,2005-04-16,0,0
837,7,17,4,2005,1,2005-04-17,0,0
838,1,18,4,2005,0,2005-04-18,0,0
839,2,19,4,2005,0,2005-04-19,0,0
840,3,20,4,2005,0,2005-04-20,0,0
841,4,21,4,2005,0,2005-04-21,0,0
842,5,22,4,2005,0,2005-04-22,0,0
843,6,23,4,2005,1,2005-04-23,0,0
844,7,24,4,2005,1,2005-04-24,0,0
845,1,25,4,2005,0,2005-04-25,0,0
846,2,26,4,2005,0,2005-04-26,0,0
847,3,27,4,2005,0,2005-04-27,0,0
848,4,28,4,2005,0,2005-04-28,0,0
849,5,29,4,2005,0,2005-04-29,0,0
850,6,30,4,2005,1,2005-04-30,0,0
851,7,1,5,2005,1,2005-05-01,0,0
852,1,2,5,2005,0,2005-05-02,0,0
853,2,3,5,2005,0,2005-05-03,0,0
854,3,4,5,2005,0,2005-05-04,0,0
855,4,5,5,2005,0,2005-05-05,0,0
856,5,6,5,2005,0,2005-05-06,0,0
857,6,7,5,2005,1,2005-05-07,0,0
858,7,8,5,2005,1,2005-05-08,0,0
859,1,9,5,2005,0,2005-05-09,0,0
860,2,10,5,2005,0,2005-05-10,0,0
861,3,11,5,2005,0,2005-05-11,0,0
862,4,12,5,2005,0,2005-05-12,0,0
863,5,13,5,2005,0,2005-05-13,0,0
864,6,14,5,2005,1,2005-05-14,0,0
865,7,15,5,2005,1,2005-05-15,0,0
866,1,16,5,2005,0,2005-05-16,0,0
867,2,17,5,2005,0,2005-05-17,0,0
868,3,18,5,2005,0,2005-05-18,0,0
869,4,19,5,2005,0,2005-05-19,0,0
870,5,20,5,2005,0,2005-05-20,0,0
871,6,21,5,2005,1,2005-05-21,0,0
872,7,22,5,2005,1,2005-05-22,0,0
873,1,23,5,2005,0,2005-05-23,1,0
874,2,24,5,2005,0,2005-05-24,0,0
875,3,25,5,2005,0,2005-05-25,0,0
876,4,26,5,2005,0,2005-05-26,0,0
877,5,27,5,2005,0,2005-05-27,0,0
878,6,28,5,2005,1,2005-05-28,0,0
879,7,29,5,2005,1,2005-05-29,0,0
880,1,30,5,2005,0,2005-05-30,0,1
881,2,31,5,2005,0,2005-05-31,0,0
882,3,1,6,2005,0,2005-06-01,0,0
883,4,2,6,2005,0,2005-06-02,0,0
884,5,3,6,2005,0,2005-06-03,0,0
885,6,4,6,2005,1,2005-06-04,0,0
886,7,5,6,2005,1,2005-06-05,0,0
887,1,6,6,2005,0,2005-06-06,0,0
888,2,7,6,2005,0,2005-06-07,0,0
889,3,8,6,2005,0,2005-06-08,0,0
890,4,9,6,2005,0,2005-06-09,0,0
891,5,10,6,2005,0,2005-06-10,0,0
892,6,11,6,2005,1,2005-06-11,0,0
893,7,12,6,2005,1,2005-06-12,0,0
894,1,13,6,2005,0,2005-06-13,0,0
895,2,14,6,2005,0,2005-06-14,0,0
896,3,15,6,2005,0,2005-06-15,0,0
897,4,16,6,2005,0,2005-06-16,0,0
898,5,17,6,2005,0,2005-06-17,0,0
899,6,18,6,2005,1,2005-06-18,0,0
900,7,19,6,2005,1,2005-06-19,0,0
901,1,20,6,2005,0,2005-06-20,0,0
902,2,21,6,2005,0,2005-06-21,0,0
903,3,22,6,2005,0,2005-06-22,0,0
904,4,23,6,2005,0,2005-06-23,0,0
905,5,24,6,2005,0,2005-06-24,0,0
906,6,25,6,2005,1,2005-06-25,0,0
907,7,26,6,2005,1,2005-06-26,0,0
908,1,27,6,2005,0,2005-06-27,0,0
909,2,28,6,2005,0,2005-06-28,0,0
910,3,29,6,2005,0,2005-06-29,0,0
911,4,30,6,2005,0,2005-06-30,0,0
912,5,1,7,2005,0,2005-07-01,1,0
913,6,2,7,2005,1,2005-07-02,0,0
914,7,3,7,2005,1,2005-07-03,0,0
915,1,4,7,2005,0,2005-07-04,0,1
916,2,5,7,2005,0,2005-07-05,0,0
917,3,6,7,2005,0,2005-07-06,0,0
918,4,7,7,2005,0,2005-07-07,0,0
919,5,8,7,2005,0,2005-07-08,0,0
920,6,9,7,2005,1,2005-07-09,0,0
921,7,10,7,2005,1,2005-07-10,0,0
922,1,11,7,2005,0,2005-07-11,0,0
923,2,12,7,2005,0,2005-07-12,0,0
924,3,13,7,2005,0,2005-07-13,0,0
925,4,14,7,2005,0,2005-07-14,0,0
926,5,15,7,2005,0,2005-07-15,0,0
927,6,16,7,2005,1,2005-07-16,0,0
928,7,17,7,2005,1,2005-07-17,0,0
929,1,18,7,2005,0,2005-07-18,0,0
930,2,19,7,2005,0,2005-07-19,0,0
931,3,20,7,2005,0,2005-07-20,0,0
932,4,21,7,2005,0,2005-07-21,0,0
933,5,22,7,2005,0,2005-07-22,0,0
934,6,23,7,2005,1,2005-07-23,0,0
935,7,24,7,2005,1,2005-07-24,0,0
936,1,25,7,2005,0,2005-07-25,0,0
937,2,26,7,2005,0,2005-07-26,0,0
938,3,27,7,2005,0,2005-07-27,0,0
939,4,28,7,2005,0,2005-07-28,0,0
940,5,29,7,2005,0,2005-07-29,0,0
941,6,30,7,2005,1,2005-07-30,0,0
942,7,31,7,2005,1,2005-07-31,0,0
943,1,1,8,2005,0,2005-08-01,1,0
944,2,2,8,2005,0,2005-08-02,0,0
945,3,3,8,2005,0,2005-08-03,0,0
946,4,4,8,2005,0,2005-08-04,0,0
947,5,5,8,2005,0,2005-08-05,0,0
948,6,6,8,2005,1,2005-08-06,0,0
949,7,7,8,2005,1,2005-08-07,0,0
950,1,8,8,2005,0,2005-08-08,0,0
951,2,9,8,2005,0,2005-08-09,0,0
952,3,10,8,2005,0,2005-08-10,0,0
953,4,11,8,2005,0,2005-08-11,0,0
954,5,12,8,2005,0,2005-08-12,0,0
955,6,13,8,2005,1,2005-08-13,0,0
956,7,14,8,2005,1,2005-08-14,0,0
957,1,15,8,2005,0,2005-08-15,0,0
958,2,16,8,2005,0,2005-08-16,0,0
959,3,17,8,2005,0,2005-08-17,0,0
960,4,18,8,2005,0,2005-08-18,0,0
961,5,19,8,2005,0,2005-08-19,0,0
962,6,20,8,2005,1,2005-08-20,0,0
963,7,21,8,2005,1,2005-08-21,0,0
964,1,22,8,2005,0,2005-08-22,0,0
965,2,23,8,2005,0,2005-08-23,0,0
966,3,24,8,2005,0,2005-08-24,0,0
967,4,25,8,2005,0,2005-08-25,0,0
968,5,26,8,2005,0,2005-08-26,0,0
969,6,27,8,2005,1,2005-08-27,0,0
970,7,28,8,2005,1,2005-08-28,0,0
971,1,29,8,2005,0,2005-08-29,0,0
972,2,30,8,2005,0,2005-08-30,0,0
973,3,31,8,2005,0,2005-08-31,0,0
974,4,1,9,2005,0,2005-09-01,0,0
975,5,2,9,2005,0,2005-09-02,0,0
976,6,3,9,2005,1,2005-09-03,0,0
977,7,4,9,2005,1,2005-09-04,0,0
978,1,5,9,2005,0,2005-09-05,1,1
979,2,6,9,2005,0,2005-09-06,0,0
980,3,7,9,2005,0,2005-09-07,0,0
981,4,8,9,2005,0,2005-09-08,0,0
982,5,9,9,2005,0,2005-09-09,0,0
983,6,10,9,2005,1,2005-09-10,0,0
984,7,11,9,2005,1,2005-09-11,0,0
985,1,12,9,2005,0,2005-09-12,0,0
986,2,13,9,2005,0,2005-09-13,0,0
987,3,14,9,2005,0,2005-09-14,0,0
988,4,15,9,2005,0,2005-09-15,0,0
989,5,16,9,2005,0,2005-09-16,0,0
990,6,17,9,2005,1,2005-09-17,0,0
991,7,18,9,2005,1,2005-09-18,0,0
992,1,19,9,2005,0,2005-09-19,0,0
993,2,20,9,2005,0,2005-09-20,0,0
994,3,21,9,2005,0,2005-09-21,0,0
995,4,22,9,2005,0,2005-09-22,0,0
996,5,23,9,2005,0,2005-09-23,0,0
997,6,24,9,2005,1,2005-09-24,0,0
998,7,25,9,2005,1,2005-09-25,0,0
999,1,26,9,2005,0,2005-09-26,0,0
1000,2,27,9,2005,0,2005-09-27,0,0
1001,3,28,9,2005,0,2005-09-28,0,0
1002,4,29,9,2005,0,2005-09-29,0,0
1003,5,30,9,2005,0,2005-09-30,0,0
1004,6,1,10,2005,1,2005-10-01,0,0
1005,7,2,10,2005,1,2005-10-02,0,0
1006,1,3,10,2005,0,2005-10-03,0,0
1007,2,4,10,2005,0,2005-10-04,0,0
1008,3,5,10,2005,0,2005-10-05,0,0
1009,4,6,10,2005,0,2005-10-06,0,0
1010,5,7,10,2005,0,2005-10-07,0,0
1011,6,8,10,2005,1,2005-10-08,0,0
1012,7,9,10,2005,1,2005-10-09,0,0
1013,1,10,10,2005,0,2005-10-10,1,1
1014,2,11,10,2005,0,2005-10-11,0,0
1015,3,12,10,2005,0,2005-10-12,0,0
1016,4,13,10,2005,0,2005-10-13,0,0
1017,5,14,10,2005,0,2005-10-14,0,0
1018,6,15,10,2005,1,2005-10-15,0,0
1019,7,16,10,2005,1,2005-10-16,0,0
1020,1,17,10,2005,0,2005-10-17,0,0
1021,2,18,10,2005,0,2005-10-18,0,0
1022,3,19,10,2005,0,2005-10-19,0,0
1023,4,20,10,2005,0,2005-10-20,0,0
1024,5,21,10,2005,0,2005-10-21,0,0
1025,6,22,10,2005,1,2005-10-22,0,0
1026,7,23,10,2005,1,2005-10-23,0,0
1027,1,24,10,2005,0,2005-10-24,0,0
1028,2,25,10,2005,0,2005-10-25,0,0
1029,3,26,10,2005,0,2005-10-26,0,0
1030,4,27,10,2005,0,2005-10-27,0,0
1031,5,28,10,2005,0,2005-10-28,0,0
1032,6,29,10,2005,1,2005-10-29,0,0
1033,7,30,10,2005,1,2005-10-30,0,0
1034,1,31,10,2005,0,2005-10-31,0,0
1035,2,1,11,2005,0,2005-11-01,0,0
1036,3,2,11,2005,0,2005-11-02,0,0
1037,4,3,11,2005,0,2005-11-03,0,0
1038,5,4,11,2005,0,2005-11-04,0,0
1039,6,5,11,2005,1,2005-11-05,0,0
1040,7,6,11,2005,1,2005-11-06,0,0
1041,1,7,11,2005,0,2005-11-07,0,0
1042,2,8,11,2005,0,2005-11-08,0,0
1043,3,9,11,2005,0,2005-11-09,0,0
1044,4,10,11,2005,0,2005-11-10,0,0
1045,5,11,11,2005,0,2005-11-11,0,1
1046,6,12,11,2005,1,2005-11-12,0,0
1047,7,13,11,2005,1,2005-11-13,0,0
1048,1,14,11,2005,0,2005-11-14,0,0
1049,2,15,11,2005,0,2005-11-15,0,0
1050,3,16,11,2005,0,2005-11-16,0,0
1051,4,17,11,2005,0,2005-11-17,0,0
1052,5,18,11,2005,0,2005-11-18,0,0
1053,6,19,11,2005,1,2005-11-19,0,0
1054,7,20,11,2005,1,2005-11-20,0,0
1055,1,21,11,2005,0,2005-11-21,0,0
1056,2,22,11,2005,0,2005-11-22,0,0
1057,3,23,11,2005,0,2005-11-23,0,0
1058,4,24,11,2005,0,2005-11-24,0,1
1059,5,25,11,2005,0,2005-11-25,0,0
1060,6,26,11,2005,1,2005-11-26,0,0
1061,7,27,11,2005,1,2005-11-27,0,0
1062,1,28,11,2005,0,2005-11-28,0,0
1063,2,29,11,2005,0,2005-11-29,0,0
1064,3,30,11,2005,0,2005-11-30,0,0
1065,4,1,12,2005,0,2005-12-01,0,0
1066,5,2,12,2005,0,2005-12-02,0,0
1067,6,3,12,2005,1,2005-12-03,0,0
1068,7,4,12,2005,1,2005-12-04,0,0
1069,1,5,12,2005,0,2005-12-05,0,0
1070,2,6,12,2005,0,2005-12-06,0,0
1071,3,7,12,2005,0,2005-12-07,0,0
1072,4,8,12,2005,0,2005-12-08,0,0
1073,5,9,12,2005,0,2005-12-09,0,0
1074,6,10,12,2005,1,2005-12-10,0,0
1075,7,11,12,2005,1,2005-12-11,0,0
1076,1,12,12,2005,0,2005-12-12,0,0
1077,2,13,12,2005,0,2005-12-13,0,0
1078,3,14,12,2005,0,2005-12-14,0,0
1079,4,15,12,2005,0,2005-12-15,0,0
1080,5,16,12,2005,0,2005-12-16,0,0
1081,6,17,12,2005,1,2005-12-17,0,0
1082,7,18,12,2005,1,2005-12-18,0,0
1083,1,19,12,2005,0,2005-12-19,0,0
1084,2,20,12,2005,0,2005-12-20,0,0
1085,3,21,12,2005,0,2005-12-21,0,0
1086,4,22,12,2005,0,2005-12-22,0,0
1087,5,23,12,2005,0,2005-12-23,0,0
1088,6,24,12,2005,1,2005-12-24,0,0
1089,7,25,12,2005,1,2005-12-25,1,1
1090,1,26,12,2005,0,2005-12-26,1,1
1091,2,27,12,2005,0,2005-12-27,1,0
1092,3,28,12,2005,0,2005-12-28,0,0
1093,4,29,12,2005,0,2005-12-29,0,0
1094,5,30,12,2005,0,2005-12-30,0,0
1095,6,31,12,2005,1,2005-12-31,0,0
1096,7,1,1,2006,1,2006-01-01,1,1
1097,1,2,1,2006,0,2006-01-02,1,1
1098,2,3,1,2006,0,2006-01-03,0,0
1099,3,4,1,2006,0,2006-01-04,0,0
1100,4,5,1,2006,0,2006-01-05,0,0
1101,5,6,1,2006,0,2006-01-06,0,0
1102,6,7,1,2006,1,2006-01-07,0,0
1103,7,8,1,2006,1,2006-01-08,0,0
1104,1,9,1,2006,0,2006-01-09,0,0
1105,2,10,1,2006,0,2006-01-10,0,0
1106,3,11,1,2006,0,2006-01-11,0,0
1107,4,12,1,2006,0,2006-01-12,0,0
1108,5,13,1,2006,0,2006-01-13,0,0
1109,6,14,1,2006,1,2006-01-14,0,0
1110,7,15,1,2006,1,2006-01-15,0,0
1111,1,16,1,2006,0,2006-01-16,0,1
1112,2,17,1,2006,0,2006-01-17,0,0
1113,3,18,1,2006,0,2006-01-18,0,0
1114,4,19,1,2006,0,2006-01-19,0,0
1115,5,20,1,2006,0,2006-01-20,0,0
1116,6,21,1,2006,1,2006-01-21,0,0
1117,7,22,1,2006,1,2006-01-22,0,0
1118,1,23,1,2006,0,2006-01-23,0,0
1119,2,24,1,2006,0,2006-01-24,0,0
1120,3,25,1,2006,0,2006-01-25,0,0
1121,4,26,1,2006,0,2006-01-26,0,0
1122,5,27,1,2006,0,2006-01-27,0,0
1123,6,28,1,2006,1,2006-01-28,0,0
1124,7,29,1,2006,1,2006-01-29,0,0
1125,1,30,1,2006,0,2006-01-30,0,0
1126,2,31,1,2006,0,2006-01-31,0,0
1127,3,1,2,2006,0,2006-02-01,0,0
1128,4,2,2,2006,0,2006-02-02,0,0
1129,5,3,2,2006,0,2006-02-03,0,0
1130,6,4,2,2006,1,2006-02-04,0,0
1131,7,5,2,2006,1,2006-02-05,0,0
1132,1,6,2,2006,0,2006-02-06,0,0
1133,2,7,2,2006,0,2006-02-07,0,0
1134,3,8,2,2006,0,2006-02-08,0,0
1135,4,9,2,2006,0,2006-02-09,0,0
1136,5,10,2,2006,0,2006-02-10,0,0
1137,6,11,2,2006,1,2006-02-11,0,0
1138,7,12,2,2006,1,2006-02-12,0,0
1139,1,13,2,2006,0,2006-02-13,0,0
1140,2,14,2,2006,0,2006-02-14,0,0
1141,3,15,2,2006,0,2006-02-15,0,0
1142,4,16,2,2006,0,2006-02-16,0,0
1143,5,17,2,2006,0,2006-02-17,0,0
1144,6,18,2,2006,1,2006-02-18,0,0
1145,7,19,2,2006,1,2006-02-19,0,0
1146,1,20,2,2006,0,2006-02-20,0,1
1147,2,21,2,2006,0,2006-02-21,0,0
1148,3,22,2,2006,0,2006-02-22,0,0
1149,4,23,2,2006,0,2006-02-23,0,0
1150,5,24,2,2006,0,2006-02-24,0,0
1151,6,25,2,2006,1,2006-02-25,0,0
1152,7,26,2,2006,1,2006-02-26,0,0
